age,salary,bonus,dept_Finance,dept_HR,dept_IT,dept_Marketing,dept_Unknown,age_Young,age_Early Career,age_Mid Career,age_Senior,age_Experienced,salary_low,salary_medium,salary_high,tenure_days
18.0,60000.0,3698.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2949.0
30.0,60000.0,8132.0,0,0,0,0,1,0,1,0,0,0,0,1,0,2720.0
40.0,60000.0,5451.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1695.0
78.0,60000.0,3523.0,1,0,0,0,0,0,0,0,0,1,0,1,0,398.0
37.0,50000.0,7308.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1122.0
24.0,60000.0,4601.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1532.0
23.0,60000.0,6077.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2134.0
76.0,60000.0,2818.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2552.0
26.0,70000.0,9936.0,1,0,0,0,0,0,1,0,0,0,0,1,0,558.0
45.0,60000.0,6152.0,0,0,1,0,0,0,0,1,0,0,0,1,0,2013.0
27.0,50000.0,3550.0,0,0,0,1,0,0,1,0,0,0,1,0,0,756.0
71.0,50000.0,1745.0,0,0,1,0,0,0,0,0,0,1,1,0,0,880.0
52.0,50000.0,3687.0,0,0,0,0,1,0,0,0,1,0,1,0,0,2093.0
24.0,50000.0,6453.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1836.0
42.0,60000.0,7322.0,0,0,1,0,0,0,0,1,0,0,0,1,0,2225.0
48.0,60000.0,1366.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1020.0
60.0,60000.0,7213.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2810.0
29.0,70000.0,3621.0,0,1,0,0,0,0,1,0,0,0,0,1,0,327.0
30.0,60000.0,8256.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1252.0
72.0,60000.0,8815.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2148.0
21.0,60000.0,9473.0,0,0,1,0,0,1,0,0,0,0,0,1,0,798.0
70.0,60000.0,8252.0,0,1,0,0,0,0,0,0,0,1,0,1,0,144.0
69.0,70000.0,7596.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3292.0
18.0,60000.0,2929.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1836.0
72.0,60000.0,5986.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1883.0
19.0,60000.0,1412.0,0,0,0,0,1,1,0,0,0,0,0,1,0,410.0
71.0,70000.0,7142.0,0,0,1,0,0,0,0,0,0,1,0,1,0,318.0
63.0,50000.0,2311.0,1,0,0,0,0,0,0,0,0,1,1,0,0,533.0
44.0,60000.0,7377.0,0,0,0,1,0,0,0,1,0,0,0,1,0,3138.0
35.0,50000.0,1551.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1914.0
59.0,60000.0,4373.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1836.0
46.0,60000.0,5085.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1592.0
70.0,60000.0,6701.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3572.0
50.0,60000.0,3350.0,0,1,0,0,0,0,0,0,1,0,0,1,0,3303.0
20.0,60000.0,3690.0,0,0,0,1,0,1,0,0,0,0,0,1,0,494.0
37.0,60000.0,6087.0,0,1,0,0,0,0,0,1,0,0,0,1,0,3346.0
21.0,70000.0,2398.0,0,0,0,0,1,1,0,0,0,0,0,1,0,3614.0
35.0,70000.0,5138.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1282.0
25.0,60000.0,6397.0,0,0,1,0,0,1,0,0,0,0,0,1,0,691.0
39.0,60000.0,8327.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1728.0
58.0,60000.0,1532.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1462.0
39.0,60000.0,4678.0,0,0,0,0,1,0,0,1,0,0,0,1,0,3124.0
36.0,50000.0,9264.0,0,0,1,0,0,0,0,1,0,0,1,0,0,502.0
45.0,70000.0,4165.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1716.0
19.0,70000.0,3931.0,0,0,0,1,0,1,0,0,0,0,0,1,0,3094.0
26.0,50000.0,3802.0,0,0,0,1,0,0,1,0,0,0,1,0,0,2463.0
52.0,50000.0,8487.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1963.0
48.0,60000.0,3696.0,0,0,0,0,1,0,0,0,1,0,0,1,0,3588.0
43.0,60000.0,4819.0,0,0,1,0,0,0,0,1,0,0,0,1,0,860.0
51.0,50000.0,4868.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1446.0
24.0,50000.0,3665.0,1,0,0,0,0,1,0,0,0,0,1,0,0,3569.0
47.0,70000.0,1474.0,0,1,0,0,0,0,0,0,1,0,0,1,0,451.0
42.0,60000.0,7197.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1836.0
26.0,70000.0,4201.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1836.0
44.0,60000.0,7389.0,0,0,1,0,0,0,0,1,0,0,0,1,0,517.0
18.0,70000.0,3873.0,0,0,0,1,0,1,0,0,0,0,0,1,0,3392.0
50.0,60000.0,6736.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2559.0
25.0,70000.0,7975.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1766.0
66.0,60000.0,4856.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2478.0
57.0,50000.0,4116.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1051.0
36.0,60000.0,2271.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1103.0
53.0,60000.0,1151.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1705.0
67.0,60000.0,4117.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1026.0
62.0,60000.0,1297.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3108.0
39.0,50000.0,8305.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1331.0
56.0,60000.0,4631.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1868.0
43.0,60000.0,7549.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1836.0
20.0,60000.0,4544.0,0,1,0,0,0,1,0,0,0,0,0,1,0,3246.0
63.0,60000.0,6333.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1989.0
26.0,60000.0,8753.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3491.0
52.0,60000.0,9010.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1780.0
24.0,50000.0,8403.0,0,1,0,0,0,1,0,0,0,0,1,0,0,735.0
21.0,50000.0,3411.0,1,0,0,0,0,1,0,0,0,0,1,0,0,986.0
54.0,70000.0,7085.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2300.0
45.0,70000.0,1078.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1836.0
52.0,60000.0,7665.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3415.0
65.0,50000.0,1816.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1348.0
65.0,70000.0,9982.0,0,0,1,0,0,0,0,0,0,1,0,1,0,278.0
68.0,60000.0,9145.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3270.0
48.0,60000.0,1911.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1836.0
26.0,60000.0,1100.0,0,0,0,1,0,0,1,0,0,0,0,1,0,2060.0
78.0,60000.0,7540.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1013.0
69.0,60000.0,8438.0,1,0,0,0,0,0,0,0,0,1,0,1,0,467.0
50.0,60000.0,5190.0,0,0,1,0,0,0,0,0,1,0,0,1,0,3056.0
34.0,70000.0,3462.0,0,0,0,0,1,0,1,0,0,0,0,1,0,204.0
29.0,70000.0,8088.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1346.0
48.0,60000.0,9307.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1620.0
71.0,60000.0,5213.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2613.0
22.0,60000.0,1203.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1836.0
78.0,50000.0,6153.0,0,1,0,0,0,0,0,0,0,1,1,0,0,322.0
77.0,60000.0,5585.0,0,0,0,0,1,0,0,0,0,1,0,1,0,959.0
64.0,60000.0,3410.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1492.0
43.0,60000.0,1495.0,0,0,0,1,0,0,0,1,0,0,0,1,0,268.0
62.0,50000.0,7719.0,0,0,1,0,0,0,0,0,0,1,1,0,0,398.0
36.0,50000.0,2762.0,0,0,0,1,0,0,0,1,0,0,1,0,0,960.0
52.0,60000.0,1571.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1863.0
62.0,60000.0,8035.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1349.0
24.0,60000.0,3020.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2618.0
26.0,60000.0,8585.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1679.0
39.0,60000.0,6422.0,0,0,0,0,1,0,0,1,0,0,0,1,0,473.0
59.0,60000.0,4099.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2524.0
50.0,50000.0,2256.0,1,0,0,0,0,0,0,0,1,0,1,0,0,2774.0
71.0,60000.0,8794.0,0,0,0,1,0,0,0,0,0,1,0,1,0,797.0
33.0,60000.0,1815.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1836.0
60.0,60000.0,7587.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1075.0
41.0,60000.0,1612.0,0,1,0,0,0,0,0,1,0,0,0,1,0,2830.0
25.0,60000.0,3124.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2888.0
47.0,50000.0,1579.0,1,0,0,0,0,0,0,0,1,0,1,0,0,339.0
43.0,70000.0,2950.0,0,0,0,1,0,0,0,1,0,0,0,1,0,2686.0
62.0,50000.0,6320.0,0,0,1,0,0,0,0,0,0,1,1,0,0,985.0
65.0,60000.0,3258.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1903.0
52.0,60000.0,3694.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2893.0
62.0,50000.0,2707.0,0,0,1,0,0,0,0,0,0,1,1,0,0,874.0
34.0,60000.0,2840.0,0,0,1,0,0,0,1,0,0,0,0,1,0,104.0
70.0,50000.0,6953.0,0,1,0,0,0,0,0,0,0,1,1,0,0,2324.0
55.0,50000.0,7093.0,1,0,0,0,0,0,0,0,1,0,1,0,0,3164.0
58.0,60000.0,2562.0,0,0,0,1,0,0,0,0,0,1,0,1,0,160.0
67.0,60000.0,4911.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1424.0
79.0,70000.0,9669.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1360.0
34.0,60000.0,5378.0,1,0,0,0,0,0,1,0,0,0,0,1,0,2913.0
24.0,70000.0,7368.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1827.0
28.0,60000.0,7542.0,1,0,0,0,0,0,1,0,0,0,0,1,0,2426.0
67.0,60000.0,2524.0,0,0,1,0,0,0,0,0,0,1,0,1,0,533.0
20.0,60000.0,2541.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1124.0
63.0,60000.0,2782.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1527.0
37.0,60000.0,3721.0,0,0,0,1,0,0,0,1,0,0,0,1,0,3163.0
30.0,70000.0,1647.0,0,0,0,0,1,0,1,0,0,0,0,1,0,76.0
40.0,60000.0,9530.0,0,0,0,0,1,0,0,1,0,0,0,1,0,3232.0
34.0,70000.0,7793.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1773.0
46.0,60000.0,7679.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3310.0
71.0,60000.0,3725.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2643.0
60.0,60000.0,7641.0,1,0,0,0,0,0,0,0,0,1,0,1,0,604.0
56.0,70000.0,5734.0,0,0,0,0,1,0,0,0,0,1,0,1,0,282.0
52.0,50000.0,8632.0,1,0,0,0,0,0,0,0,1,0,1,0,0,3478.0
52.0,60000.0,8818.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2384.0
51.0,60000.0,3058.0,0,0,1,0,0,0,0,0,1,0,0,1,0,3034.0
38.0,70000.0,7603.0,1,0,0,0,0,0,0,1,0,0,0,1,0,695.0
33.0,50000.0,4374.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1019.0
40.0,70000.0,7257.0,1,0,0,0,0,0,0,1,0,0,0,1,0,669.0
77.0,70000.0,3653.0,0,0,0,1,0,0,0,0,0,1,0,1,0,550.0
48.0,70000.0,8634.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2221.0
20.0,60000.0,2423.0,0,0,1,0,0,1,0,0,0,0,0,1,0,868.0
24.0,50000.0,4624.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1793.0
57.0,60000.0,4170.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2151.0
62.0,60000.0,4562.0,1,0,0,0,0,0,0,0,0,1,0,1,0,388.0
68.0,50000.0,5383.0,0,0,0,1,0,0,0,0,0,1,1,0,0,3091.0
50.0,60000.0,1938.0,0,1,0,0,0,0,0,0,1,0,0,1,0,452.0
36.0,60000.0,3130.0,0,0,0,1,0,0,0,1,0,0,0,1,0,10.0
62.0,60000.0,9105.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2245.0
66.0,50000.0,2759.0,1,0,0,0,0,0,0,0,0,1,1,0,0,173.0
48.0,70000.0,2685.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1336.0
68.0,60000.0,3717.0,0,1,0,0,0,0,0,0,0,1,0,1,0,455.0
77.0,70000.0,2097.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1012.0
40.0,60000.0,5313.0,0,0,0,0,1,0,0,1,0,0,0,1,0,3038.0
40.0,70000.0,1969.0,0,1,0,0,0,0,0,1,0,0,0,1,0,3499.0
46.0,60000.0,6035.0,0,0,0,0,1,0,0,0,1,0,0,1,0,376.0
56.0,50000.0,4890.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1059.0
22.0,70000.0,6235.0,1,0,0,0,0,1,0,0,0,0,0,1,0,706.0
49.0,60000.0,4543.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2596.0
57.0,50000.0,8067.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1632.0
43.0,50000.0,9222.0,0,0,1,0,0,0,0,1,0,0,1,0,0,2752.0
31.0,60000.0,3840.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1385.0
48.0,60000.0,1853.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2328.0
76.0,70000.0,2047.0,0,1,0,0,0,0,0,0,0,1,0,1,0,3444.0
42.0,70000.0,4755.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1836.0
37.0,60000.0,8882.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1410.0
41.0,60000.0,3216.0,0,1,0,0,0,0,0,1,0,0,0,1,0,185.0
20.0,60000.0,4627.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2198.0
39.0,60000.0,8983.0,0,1,0,0,0,0,0,1,0,0,0,1,0,766.0
25.0,60000.0,3517.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2045.0
63.0,60000.0,4458.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1006.0
74.0,60000.0,2196.0,0,1,0,0,0,0,0,0,0,1,0,1,0,847.0
48.0,60000.0,6005.0,0,1,0,0,0,0,0,0,1,0,0,1,0,3479.0
46.0,60000.0,7137.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1836.0
23.0,70000.0,3992.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1836.0
76.0,70000.0,3210.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1138.0
29.0,60000.0,3756.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1766.0
39.0,60000.0,8574.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1328.0
64.0,70000.0,4247.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2305.0
43.0,60000.0,5270.0,0,1,0,0,0,0,0,1,0,0,0,1,0,3113.0
42.0,60000.0,3900.0,0,0,1,0,0,0,0,1,0,0,0,1,0,691.0
36.0,60000.0,5543.0,0,0,0,1,0,0,0,1,0,0,0,1,0,2498.0
53.0,60000.0,8075.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2574.0
52.0,60000.0,4751.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2060.0
30.0,70000.0,5387.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1901.0
42.0,50000.0,7038.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1958.0
65.0,60000.0,4608.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1770.0
62.0,70000.0,4241.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1452.0
49.0,50000.0,7440.0,0,0,0,0,1,0,0,0,1,0,1,0,0,3333.0
38.0,60000.0,6100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1836.0
48.0,70000.0,6157.0,0,0,1,0,0,0,0,0,1,0,0,1,0,3148.0
59.0,70000.0,9901.0,0,1,0,0,0,0,0,0,0,1,0,1,0,3110.0
48.0,60000.0,8633.0,0,0,0,0,1,0,0,0,1,0,0,1,0,691.0
61.0,60000.0,9390.0,0,1,0,0,0,0,0,0,0,1,0,1,0,210.0
25.0,60000.0,1649.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2156.0
58.0,50000.0,4003.0,0,1,0,0,0,0,0,0,0,1,1,0,0,3361.0
59.0,60000.0,3345.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2431.0
24.0,70000.0,8097.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1034.0
48.0,50000.0,6913.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1836.0
54.0,60000.0,2513.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2943.0
20.0,60000.0,5166.0,1,0,0,0,0,1,0,0,0,0,0,1,0,3613.0
77.0,70000.0,8431.0,0,1,0,0,0,0,0,0,0,1,0,1,0,778.0
26.0,50000.0,9570.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1476.0
74.0,70000.0,5173.0,0,0,0,0,1,0,0,0,0,1,0,1,0,997.0
41.0,60000.0,1490.0,0,1,0,0,0,0,0,1,0,0,0,1,0,3361.0
24.0,60000.0,9218.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1269.0
50.0,60000.0,2700.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2502.0
42.0,60000.0,8619.0,0,1,0,0,0,0,0,1,0,0,0,1,0,213.0
59.0,50000.0,1327.0,0,0,1,0,0,0,0,0,0,1,1,0,0,418.0
51.0,60000.0,4992.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1690.0
55.0,60000.0,4786.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2236.0
75.0,50000.0,4081.0,0,0,0,1,0,0,0,0,0,1,1,0,0,3323.0
38.0,60000.0,7315.0,0,1,0,0,0,0,0,1,0,0,0,1,0,2082.0
55.0,70000.0,7662.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2904.0
73.0,50000.0,7868.0,0,0,0,0,1,0,0,0,0,1,1,0,0,2551.0
57.0,50000.0,1360.0,0,1,0,0,0,0,0,0,0,1,1,0,0,2549.0
75.0,70000.0,5414.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1414.0
35.0,60000.0,2445.0,0,0,0,0,1,0,1,0,0,0,0,1,0,78.0
56.0,50000.0,9716.0,0,0,0,0,1,0,0,0,0,1,1,0,0,695.0
67.0,60000.0,9289.0,0,0,1,0,0,0,0,0,0,1,0,1,0,807.0
50.0,50000.0,9215.0,0,0,1,0,0,0,0,0,1,0,1,0,0,637.0
45.0,70000.0,8764.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1016.0
73.0,60000.0,6050.0,0,0,0,0,1,0,0,0,0,1,0,1,0,564.0
42.0,50000.0,7067.0,0,1,0,0,0,0,0,1,0,0,1,0,0,3144.0
31.0,60000.0,5559.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3451.0
72.0,70000.0,3501.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1176.0
37.0,50000.0,2920.0,0,1,0,0,0,0,0,1,0,0,1,0,0,3538.0
56.0,50000.0,9615.0,0,0,0,0,1,0,0,0,0,1,1,0,0,2620.0
37.0,70000.0,2145.0,0,0,0,0,1,0,0,1,0,0,0,1,0,466.0
21.0,60000.0,8810.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1807.0
48.0,70000.0,2353.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2401.0
47.0,60000.0,7074.0,0,0,1,0,0,0,0,0,1,0,0,1,0,3139.0
79.0,60000.0,6319.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1005.0
74.0,50000.0,3405.0,0,1,0,0,0,0,0,0,0,1,1,0,0,2338.0
54.0,60000.0,2262.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2554.0
72.0,70000.0,8588.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2858.0
76.0,60000.0,5118.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1989.0
73.0,50000.0,6387.0,0,0,0,0,1,0,0,0,0,1,1,0,0,371.0
38.0,60000.0,7061.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1352.0
18.0,70000.0,7310.0,0,0,0,0,1,1,0,0,0,0,0,1,0,2253.0
69.0,60000.0,2065.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1756.0
20.0,60000.0,4590.0,0,0,1,0,0,1,0,0,0,0,0,1,0,196.0
30.0,60000.0,2044.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1218.0
24.0,60000.0,9052.0,0,0,0,1,0,1,0,0,0,0,0,1,0,3568.0
23.0,50000.0,8567.0,0,0,0,0,1,1,0,0,0,0,1,0,0,3268.0
23.0,60000.0,2712.0,0,0,1,0,0,1,0,0,0,0,0,1,0,566.0
51.0,50000.0,9745.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1365.0
49.0,60000.0,3343.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2730.0
48.0,60000.0,4759.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1975.0
55.0,60000.0,8045.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2863.0
25.0,60000.0,1176.0,0,0,0,0,1,1,0,0,0,0,0,1,0,624.0
38.0,70000.0,4021.0,0,0,0,0,1,0,0,1,0,0,0,1,0,2064.0
74.0,50000.0,6899.0,0,0,1,0,0,0,0,0,0,1,1,0,0,907.0
28.0,60000.0,8377.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1950.0
67.0,60000.0,5570.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2901.0
40.0,50000.0,8171.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1524.0
23.0,60000.0,6545.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3016.0
63.0,60000.0,5883.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3419.0
32.0,60000.0,3982.0,0,0,0,1,0,0,1,0,0,0,0,1,0,701.0
28.0,50000.0,3448.0,0,1,0,0,0,0,1,0,0,0,1,0,0,2811.0
32.0,70000.0,5822.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1392.0
62.0,60000.0,8463.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2448.0
55.0,50000.0,1874.0,0,0,1,0,0,0,0,0,1,0,1,0,0,747.0
21.0,60000.0,4749.0,0,0,0,0,1,1,0,0,0,0,0,1,0,2157.0
48.0,60000.0,6440.0,0,0,0,1,0,0,0,0,1,0,0,1,0,84.0
27.0,60000.0,8228.0,0,0,0,0,1,0,1,0,0,0,0,1,0,679.0
74.0,60000.0,4934.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1836.0
71.0,50000.0,8915.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1836.0
46.0,70000.0,9437.0,0,0,0,0,1,0,0,0,1,0,0,1,0,3560.0
29.0,50000.0,4944.0,0,0,1,0,0,0,1,0,0,0,1,0,0,2569.0
73.0,50000.0,4732.0,0,0,1,0,0,0,0,0,0,1,1,0,0,284.0
37.0,60000.0,2579.0,1,0,0,0,0,0,0,1,0,0,0,1,0,163.0
54.0,70000.0,5408.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1526.0
19.0,70000.0,1428.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.0
37.0,60000.0,2346.0,0,1,0,0,0,0,0,1,0,0,0,1,0,862.0
29.0,50000.0,2039.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1244.0
55.0,70000.0,4767.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1423.0
64.0,50000.0,9786.0,1,0,0,0,0,0,0,0,0,1,1,0,0,3180.0
35.0,70000.0,7026.0,0,1,0,0,0,0,1,0,0,0,0,1,0,295.0
67.0,60000.0,1024.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1836.0
27.0,60000.0,7478.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1385.0
24.0,60000.0,2458.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2693.0
48.0,60000.0,9304.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2857.0
48.0,60000.0,1781.0,0,0,1,0,0,0,0,0,1,0,0,1,0,642.0
46.0,60000.0,6363.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2143.0
48.0,50000.0,4756.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1497.0
52.0,60000.0,4645.0,0,0,0,0,1,0,0,0,1,0,0,1,0,165.0
56.0,60000.0,2760.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2369.0
68.0,60000.0,9129.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1836.0
29.0,60000.0,7540.0,0,0,1,0,0,0,1,0,0,0,0,1,0,3192.0
27.0,60000.0,6531.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1969.0
54.0,60000.0,8579.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2421.0
78.0,50000.0,3791.0,0,0,0,1,0,0,0,0,0,1,1,0,0,2493.0
48.0,60000.0,9564.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2424.0
20.0,50000.0,8946.0,0,1,0,0,0,1,0,0,0,0,1,0,0,2526.0
31.0,60000.0,4704.0,0,1,0,0,0,0,1,0,0,0,0,1,0,3209.0
64.0,50000.0,5064.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1273.0
37.0,70000.0,3293.0,0,0,0,1,0,0,0,1,0,0,0,1,0,2754.0
62.0,50000.0,8520.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1836.0
66.0,60000.0,7236.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1494.0
69.0,60000.0,9781.0,0,1,0,0,0,0,0,0,0,1,0,1,0,321.0
68.0,60000.0,6389.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2916.0
43.0,60000.0,9436.0,0,0,0,1,0,0,0,1,0,0,0,1,0,968.0
48.0,60000.0,9994.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1836.0
32.0,50000.0,3710.0,0,0,1,0,0,0,1,0,0,0,1,0,0,3302.0
26.0,60000.0,1639.0,0,1,0,0,0,0,1,0,0,0,0,1,0,3526.0
20.0,70000.0,7395.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1593.0
19.0,60000.0,4259.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1836.0
56.0,60000.0,1257.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3255.0
58.0,60000.0,8197.0,0,0,1,0,0,0,0,0,0,1,0,1,0,716.0
